Halo Bar and Restaurant  Islington,"53 Upper Street Islington, London N1 0PB England",+44 20 7354 7700,http://www.hilton.com/en/hotels/lonishn-hilton-london-angel-islington/dining/,"Lunch, Dinner, Drinks","Outdoor Seating, Seating, Wheelchair Accessible, Serves Alcohol, Wine and Beer, Free Wifi, Accepts Credit Cards",
The Old Frizzle,"74-78 The Broadway, London SW19 1RQ England",+44 20 3274 3056,http://www.theoldfrizzle.co.uk/,,,
Village Cafe,"17A Roehampton High Street, London SW15 4HL England",+44 20 8780 0393,http://www.facebook.com/VillageCafeRoehampton/,"Cafe, Fast Food, British, Grill","Breakfast, Lunch",
Coffee Studio 7Gr.,"139 Clapham Road, London SW9 0HP England",+44 20 7091 0137,http://www.facebook.com/Coffeestudio7GrClapham/,Italian,"Breakfast, Lunch",
Newmarket Ale House,"17 York Way, London N7 9QG England",+44 20 7419 6154,http://www.newmarketalehouse.co.uk,"Pub, Italian, Bar","Breakfast, Drinks, Lunch, Dinner, Brunch","Television, Buffet, Seating, Serves Alcohol, Full Bar, Wine and Beer, Digital Payments, Free Wifi, Accepts Credit Cards, Reservations"
Churros Buenos,"168 Portobello Road, London W11 2EB England",,http://www.churrosbuenos.co.uk,£3 - £7,"Mexican, Brazilian, Spanish, Street Food, South American",
My Cafe,"93 Charlwood Street Pimlico, London SW1V 4PB England",+44 20 7821 7576,,,,
Haochi Tian Suan,"38 Salter Street, London E14 8BH England",+44 20 7531 1790,http://www.haochitiansuan.com/,£8 - £15,"Chinese, Japanese","Lunch, Dinner, Drinks"
Rio Cafe Restaurant & Bar,"85 High Street Walthamstow, London NW10 4NT England",+44 20 3538 6340,,Eastern European,,
Mazi Mas,"52-54 Kennington Oval Ovalhouse Theatre, London SE11 5SW England",+44 7856 658936,http://www.ovalhouse.com/mazi-mas-roaming-restaurant,£7 - £9,"Brazilian, African, South American, Ethiopian",Dinner
BaoziInn Chinatown ll,"8 Little Newport Street, London WC2H 7JJ England",+44 20 7494 3605,http://www.baoziinn.com,£12 - £30,"Asian, Chinese, Street Food","Lunch, Dinner, Breakfast, Brunch, Late Night, Drinks"
The Epicurean,"4 Balderton Flats Brown Hart Gardens Mayfair, London W1K 6TD England",+44 20 3056 4722,http://epicureanlondon.com/,£2 - £10,"Mediterranean, Asian, British, Middle Eastern, Eastern European, Cafe",Vegetarian Friendly
Northcote Records,"8-10 Northcote Road, London SW11 1NT England",+44 20 3006 5911,http://www.northcoterecords.com/,"Bar, Pizza, Pub",Drinks,"Reservations, Seating, Serves Alcohol, Full Bar, Live Music"
Motijheel Restaurant,"53A Marchmont Street, London WC1N 1AP England",+44 20 7837 1038,http://www.indianrestaurantsislington.co.uk/,"Indian, Asian",Vegetarian Friendly,"Dinner, Lunch"
Mozzarella & More,"257 Kings Road, London SW3 5EL England",+44 20 7351 2417,,Italian,"Dinner, Lunch","Reservations, Seating, Table Service"
Fogg's Kitchen & Bar,"3 Cardington Street Hotel Ibis, London NW1 2LW England",+44 20 7388 7777,,,,
"Cable Bakery , Bar , Pizzeria and Coffee Roasters","82 Bolton Crescent , SE50SE, London SE5 0SE England",+44 20 7582 3195,,£5 - £10,"Italian, Bar, Cafe, Contemporary, Pub, Beer restaurants","Breakfast, Lunch, Brunch, Drinks"
Yard Style,"91 Dudden Hill Lane, London NW10 1BD England",+44 20 3380 1815,,£6 - £15,"Caribbean, Fast Food",
Vapiano Centre Point,"12 St. Giles Square Centre Point, London WC2H 8AP England",+44 20 3972 5420,http://www.vapiano.co.uk,£6 - £15,"Italian, Pizza, Soups",Vegetarian Friendly
Louisiana Chilli Shack,"53 West Yard Camden Lock Place St. Agnes Well, London, London NW1 8AF England",+44 7411 582783,http://www.louisianachillishack.com,£6 - £7,American,"Lunch, Dinner"
Palms Palace,"84 Edgware Road, London W2 2EA England",+44 20 7262 5218,,"Lebanese, Middle Eastern","Vegetarian Friendly, Halal",Lunch
Polka Café,"240 The Broadway, London SW19 1SB England",+44 20 8545 8330,http://www.polkatheatre.com/editorial/polka-cafe,Cafe,,
Mountainview in Chislehurst,"4-6 High Street, London BR7 5AN England",,,"Asian, Nepali",Dinner,
Eat,"14 Lime Street Unit 2 15-18, London EC3M 7AN England",+44 20 7283 0298,http://eat.co.uk/store-locations?full-list=true,Fast Food,,
Stroudley Grill & Pfc,"6 Stroudley Walk, London E3 3EW England",+44 20 8983 6388,http://www.stroudley.co.uk/,"Asian, Bangladeshi",,
Old Town 97,"19 Wardour Street W1D 6PL, London W1D 6PL England",+44 20 7734 2868,http://www.oldtown97.com,"Chinese, Asian",Vegetarian Friendly,"Dinner, Lunch, Late Night"
Parpamo,"Fairfax Road, London NW6 England",,,Italian,,
Chris’s Fish Bar,"106 Eardley Road, London SW16 6BJ England",+44 20 8677 2455,,British,,
Orbit Beers Brewery & Taproom,"225 & 228 Fielding St, London Se17 3hd Under The Railway Arch 233,, London E17 3HD England",+44 20 7703 9092,http://www.orbitbeers.com/taproom/,"Brew Pub, International, Asian, British, Pub, Gastropub",Dinner,
Kanchans Rasoi,"807 Romford Road Manor Park, London E12 5AN England",+44 20 8514 7500,http://kanchans.co.uk/kanchansrasoimanorpark/,Indian,"Lunch, Dinner",Reservations
Biryani Guys,"91 Bell Street, London NW1 6TL England",,,,,
Al's Place,"65 Falcon Road, London SW11 2PG England",+44 20 7585 2879,,British,"Breakfast, Lunch",
Lebaneats,"128 Charing Cross Road, London WC2H 0LA England",+44 7951 749664,http://Www.lebaneats.co.uk,£2 - £6,"Lebanese, Mediterranean",Breakfast
The Rose Inn,"2 Waverley Road Plumstead, London SE18 7TN England",+44 20 8855 0954,http://www.facebook.com/The-Rose-Inn-538341202936293/,£5 - £15,British,
Counterkitchen,"63 Goswell Road Clerkenwell, London EC1V 7EN England",+44 20 3441 9562,http://counterkitchen.com/,"Breakfast, Lunch, Dinner",,
Ravello,"10 Telegraph Street, London EC2R 7AR England",+44 20 3713 4010,http://www.facebook.com/MyRavello/,Cafe,,
Happy Hatty,"80 Buckingham Gate, London SW1E 6PD England",+44 20 7222 2253,,"Italian, German, British",,
Pure,"318 High Holborn, London WC1V 7BN England",+44 20 7240 1555,http://www.pure.co.uk/shops/high-holborn/,£4 - £8,"Cafe, Fast Food, Healthy","Breakfast, Lunch, Dinner"
Micky's Fish and Chips,"Maya House 134 Borough High Street, London SE1 1LB England",+44 20 7357 7016,,"Seafood, Fast Food",Dinner,Wheelchair Accessible
Pistachios in the Park - Red Lion Cafe,"Red Lion Square Gardens, London WC1R 4QH England",+44 20 3116 0024,http://redlion.cafe/,"Breakfast, Lunch",,
Neal's Yard Cafe Society,"13 Neal's Yard, London WC2H 9DP England",+44 20 7240 1168,,,,
Marathons Kebab,"87 Chalk Farm Road, London NW1 8AR England",+44 20 7485 3814,http://www.marathonkebab.co.uk/,Fast Food,"Dinner, Lunch",Takeout
Passage To India,"7 Plough Way, London SE16 2LS England",+44 20 7252 2000,http://www.passagetoindia-se16.co.uk/,Indian,Dinner,
Royal Chicken & Pizza,"1178 High Road, London N20 0LH England",+44 20 8446 7866,,"Lunch, Dinner",,
White Mulberries,"Tooley Street Unit6, Hay’s Galleria, London SE1 2HD England",+44 7507 572600,http://www.whitemulberries.com,£5 - £15,"British, Australian, New Zealand",
Pascor,"221 Kensington High Street, London W8 6SG England",+44 20 7937 3003,,,,
Vinothec Compass,"Tunnel Avenue off millenium Way North Greenwich, London SE10 0QE England",+44 7964 804031,http://www.vinotheccompass.com,Wine Bar,Dinner,"Seating, Serves Alcohol, Reservations, Outdoor Seating, Table Service"
Pig and Whistle,"92 Bramley Road, London W10 6UG England",+44 20 8960 8071,,£5 - £8,,
Golden Place,"128 Merton Road, London SW18 5SP England",+44 20 8543 7750,,£6 - £12,Chinese,Takeout
Peking Chef,"178 Hoe Street, London E17 4QH England",+44 20 8520 5918,http://www.facebook.com/PekingChefwalthamstow,"Chinese, Asian",Vegetarian Friendly,"Takeout, Delivery, Wheelchair Accessible"
Benz Burgers,"3 41 Kilburn Lane, London W10 4AE England",+44 7534 055838,http://www.benzburgers.com,American,"Lunch, Dinner",Reservations
Wingmans Soho,"29-31 Old Compton Street, London W1D 5JS England",+44 20 7734 7297,http://shop.wingmans.co.uk,"Bar, Pub","Reservations, Seating",
Crocodile Cafe,"120 Muswell Hill Broadway, London N10 3RU England",8444 0273,http://www.crocodileantiques.com/our,"Cafe, British","Vegetarian Friendly, Vegan Options","Breakfast, Brunch, Lunch"
The Horseshoe Clerkenwell,"24 Clerkenwell Close, London EC1R 0AG England",,http://horseshoepub.wixsite.com/clerkenwell,Pub,"Lunch, Dinner",
Piri Hill,"31 Shooters Hill, London SE18 3RL England",+44 20 3729 4474,http://www.pirihill.com,£2 - £13,Vegetarian Friendly,"Lunch, Dinner"
Bring Back the Love,"353 Seven Sisters Road, London N15 6RD England",,,,,
Bvrger Ltd,"62 Kensington High Street Medz Corner, London W8 4PE England",+44 7856 901171,http://www.bvrger.co.uk,£4 - £13,"American, Fast Food, British","Lunch, Dinner, Drinks"
Delicious Vape,"430 Roman Road, London E3 5LU England",+44 20 3674 8326,http://www.d-vape.com,"Lunch, Dinner, Drinks","Takeout, Digital Payments, Free Wifi, Accepts Credit Cards, Dog Friendly",
Oak Tree Cafe,"66 Chester Road Highgate, London N9 8JG England",+44 20 3774 7096,,,,
Nuno's,"206 Lower Road Surrey Quays, London SE8 5DJ England",+44 20 7237 5932,http://www.nunos.co.uk,"Takeout, Reservations",,
Fuzzy's Grub - St Jame's,"6 Crown Passage, London SW1Y 6PP England",+44 20 7925 2791,,Deli,"Breakfast, Lunch","Takeout, Wheelchair Accessible"
Bread & Roses at The Chapel Bar,"Headland House 308-312 Gray's Inn Road Kings Cross, London WC1X 8DP England",+44 20 7843 3747,http://www.thechapelkingscross.co.uk,£5 - £25,"Bar, International, British, Contemporary, Street Food","Drinks, Lunch, Dinner"
Current Cafe,"6 Harrow Place, London E1 7DB England",+44 7909 661731,http://currentcafe.co.uk,£8 - £13,"Asian, Fusion","Breakfast, Lunch, Brunch"
Slim Jim's Liquor Store,"112 Upper Street, London N1 1QN England",,http://www.slimjimsliquorstore.com,Bar,Dinner,
Phillies,"9 Greenwich Church Street, London SE10 9BJ England",+44 20 8853 5201,,,,
Tayab,"15 Tabard Street, London SE1 4LA England",+44 7944 771391,http://www.tayablondon.co.uk,Indian,,
Butchers' Hall,"Butchers Hall 87 Bartholomew Close, London EC1A 7EB England",+44 20 3478 9440,http://butchershall.com,"European, British","Reservations, Private Dining",
Fawanees,"69 Hanger Lane, London W5 1DP England",+44 20 8998 1599,http://www.fawanees.london/,"Middle Eastern, Lebanese, Mediterranean","Vegetarian Friendly, Halal","Breakfast, Lunch, Dinner"
New Tastes,"Mare Street, London E8 3QE England",+44 20 8985 5927,,"Chinese, Vietnamese",Reservations,
Jojo's Kitchen,"171 Blackstock Road, London N4 2JS England",+44 7478 653620,,£8 - £22,"African, Ethiopian","Lunch, Dinner, Late Night"
Nobody Asked Me,"88 Chatsworth Road Hackney, London E5 0LS England",+44 20 8986 4664,http://www.nobodyaskedme.co.uk,European,"Lunch, Dinner, Late Night, Drinks","Delivery, Reservations, Outdoor Seating, Accepts American Express, Accepts Mastercard, Accepts Visa, Accepts Credit Cards, Dog Friendly"
M Victoria Street Raw,"Building 74 Victoria Street, London SW1E 6SQ England",+44 20 3327 7775,,,,
Itsu,"155 Bishopsgate Arcade 10-11 Broadgate Arcade, London EC2M 3TQ England",+44 20 7374 0440,http://www.itsu.co.uk,Sushi,"Breakfast, Lunch, Dinner",
The Hill Lounge Bar And Kitchen,"45-47 Dartmouth Road, London SE23 3HN England",+44 1759 307592,http://hillforrest-hill.craftunionpubs.com,"Bar, British, Pub",Vegetarian Friendly,"Breakfast, Lunch, Dinner"
Goldfish,"16 Hampstead High Street, London NW3 1PX England",+44 20 7794 2828,http://goldfish-restaurant.zenchef.com,"Chinese, Asian",Vegetarian Friendly,"Lunch, Dinner"
Arte E Pasta,"93 Shernhall Street, London E17 9HS England",+44 20 8509 0476,http://www.arte-e-pasta.com,£15 - £40,Central-Italian,
Ruby's Bar & Lounge,"76 Stoke Newington Road, London N16 7XB England",+44 20 7923 7744,http://www.rubysdalston.com/,£5 - £16,"Dinner, Late Night, Drinks","Serves Alcohol, Seating, Street Parking, Full Bar, Wine and Beer, Digital Payments, Free Wifi, Accepts Credit Cards, Table Service, Live Music, Jazz Bar"
Bertie Blossoms,"323 Portobello Road, London W10 5SY England",,http://www.bertieblossoms.co.uk,£10 - £30,"European, Contemporary","Lunch, Dinner"
Michaels Bbq Kitchen,"292 Brixton Road, London SW9 6AG England",+44 20 7095 1099,http://michaelsbbqkitchen.co.uk,£5 - £20,"Caribbean, Barbecue",
Farewell Cafè & Kitchen,"49 Green Lanes, London N16 9BU England",+44 7455 685674,http://wearefarewell.co.uk,£2 - £10,"Italian, Cafe, European, Australian","Breakfast, Lunch, Brunch, Drinks"
La Cucina Di Daffy,"Crown Dale, London SE19 3NG England",+44 20 3643 7295,http://www.lacucina-didaffy.co.uk,£7 - £21,Italian,"Breakfast, Lunch, Dinner, Brunch, Late Night, Drinks"
Aroma Pizza,"20 College Parade Salusbury Road, London NW6 6RN England",+44 20 3700 1266,http://aromapizza.london,£4 - £15,"Italian, Pizza, Neapolitan, Campania, Southern-Italian",
Rama,"50 St. James's Street, London SW1A 1JT England",+44 870 415 5050,,Asian,,
Al Gusto Deli,"85 Northcote Road Clapham Junction, London SW11 6PJ England",+44 20 7228 8782,http://www.facebook.com/Al-Gusto-1710547789158670/,Cafe,Vegetarian Friendly,"Breakfast, Lunch, Brunch, Dinner"
Eat,"95 Fetter Lane, London EC4A 1EP England",+44 20 7636 8309,,British,"Breakfast, Lunch",
Mamino,"Unit 2 Guillemot Place Clarendon Road Wood Green, London N22 6XG England",+44 7483 814721,http://mamino.co.uk,£5 - £10,Italian,
Ebury Edge Cafe,"Ebury Edge 43 Ebury Bridge Road, London SW1W 8DX England",,,"Lebanese, Mediterranean",,
La Ciclista,"135 Sheen Lane, London SW14 8AE England",,http://www.laciclista.co.uk,£2 - £10,European,
Pizza Express,"46-54 Battersea Bridge Road Battersea, London SW11 3AG England",+44 20 7924 2774,http://www.pizzaexpress.com,£31 - £35,"Italian, Pizza",Vegetarian Friendly
The Bok Bar,"56 Blandford Street, London W1U 7JA England",+44 20 7467 3820,,"Bar, Thai, Pub",Vegetarian Friendly,"Lunch, Drinks"
Bistro by Shot,"28 Parsons Green Lane, London SW6 4HS England",+44 20 7371 7533,http://www.bistrobyshot.com,"Italian, French, Cafe","Breakfast, Lunch, Dinner","Seating, Takeout, Reservations, Table Service"
Morso St John's Wood,"130 Boundary Road St John's Wood, London NW8 0RH England",,http://morsolondon.co.uk,Italian,,
Italiano Pizza,"59 Nile Street, London N1 7RD England",+44 20 7336 6005,http://www.italianopizza-london.co.uk,£2 - £17,Italian,"Lunch, Dinner"
Top Hat Pizza,"811 Romford Road, London E12 6EA England",+44 20 8514 2288,http://www.tophatpizza.co.uk,"Italian, Pizza",,
Neat Restaurant,"Oxo Tower Wharf Barge House Street South Bank, London SE1 9PH England",+44 20 7928 5533,,,,
Myddeltons Delicatessen,"25A Lloyd Baker Street, London WC1X 9AT England",+44 20 7278 9192,http://www.myddeltons.com,"Breakfast, Lunch",,
Parkside Restaurant,"45 Grovelands Road, London N15 6BT England",+44 20 8802 9020,http://www.facebook.com/Parkside-Restaurant-1593131834307428/,Mediterranean,Kosher,
T's Fried Scoop,"81 Brick Lane, Spitalfields, London E1 6QL England",,http://www.tsfriedscoop.com,£4 - £5,"Mexican, Fusion, Japanese sweets parlour, Japanese Fusion",
Slemani Resteraunt Ealing,"179 Uxbridge Road, London W13 9AA England",+44 20 8840 2811,http://www.facebook.com/SlemaniW13/,£2 - £18,"Middle Eastern, Arabic",Halal
Pizza Express - Wimbledon Broadway,"104 The Broadway Wimbledon, London SW19 1RH England",+44 20 8543 1010,http://www.pizzaexpress.com,£31 - £35,"Italian, Pizza","Vegetarian Friendly, Gluten Free Options"
The Bourbon Bar,"86-90 Park Lane, London England",+44 20 7499 6363,http://www.marriott.com/hotels/hotel-information/restaurant/details/longh-jw-marriott-grosvenor-house-london/5009845/,American,,
Violas,"38 Tavistock Street, London WC2E 7PB England",+44 20 7240 9388,http://www.violas.co.uk,"Cafe, Healthy","Brunch, Drinks","Reservations, Seating, Table Service, Serves Alcohol, Wine and Beer, Accepts Visa"
Greggs,"Unit1 29/31 Palmer Street, London SW1H 0PH England",+44 20 7222 5594,http://www.greggs.co.uk/?utm,Fast Food,"Breakfast, Lunch",
Sun Cafe,"63A Goswell Road, London EC1V 7EN England",+44 20 7251 3806,,Cafe,,
Bibimbap to Go,"39 Leadenhall Market, London EC3V 1LT England",+44 20 7283 9165,http://bibimbaptogo.co.uk,"Fast Food, Asian, Korean",Vegetarian Friendly,Lunch
Wagamama Clink Street London Se1 9bu,"1 Clink Street London se1 9bu, London England",+44 20 7403 3659,http://restaurants.wagamama.com/london/clink-street,"Japanese, Asian, Korean","Lunch, Dinner",
Frying Squad,"194 Hither Green Lane, London SE13 6QB England",+44 20 8852 5970,,"Lunch, Dinner",,
Siraz,"547A High Road, London N17 6SB England",+44 20 8808 0639,,Turkish,,
Kiaan's Indian Cuisine,"Unit 24 Tooting Broadway Station 29 Tooting High Street, London SW17 0SU England",+44 7914 698913,,,,
Pepitos,"Monohaus 143 Mare Street Unit 8 Monohaus, London E8 3FW England",,http://www.pepitos.co.uk/Hackney,£5 - £20,Mexican,
After Hours,"265F New Cross Road, London SE14 6AR England",,http://afterhoursnewcross.co.uk/Contact,American,Dinner,
Hummus & Charcoal Grill,"73-74 Vallance Road, London E1 5BW England",,http://www.hummusandcharcoalgrill.co.uk,£20 - £400,"Lebanese, Mediterranean",
Roast & Toast,"77 Wentworth Street, London E1 7TD England",+44 20 7375 3671,,British,,
The Orchid Lounge @ YumYum,"187 Stoke Newington High Street, London N16 0LH England",+44 20 7254 6751,http://www.yumyumthain16.co.uk/orchid-events,£25 - £35,Thai,Dinner
Pizzeria L'Opera,"225 Old Kent Road, London SE1 5LU England",,,,,
The Cock Tavern,"125 Kilburn High Road North Maida Vale, London NW6 6JH England",+44 20 7624 5445,http://www.cocktavernkilburn.co.uk,"Lunch, Dinner","Seating, Table Service",
Mazhil,"Unit 20 The Concourse Edmonton Green Shopping Centre, London N9 0TY England",+44 20 8884 4888,http://mazhil-restaurant.co.uk/,Turkish,Halal,"Lunch, Dinner"
Souper Wraps,"Unit 29, Gloucester Arcade, 128 Gloucester Road London SW7 4SF, London SW7 4SF England",+44 20 7244 9448,http://www.souperwraps.com,Dinner,,
New East Ocean,"7 Wickham Lane, London SE2 0XJ England",+44 20 8311 6219,,Seafood,Dinner,
The Old Oak,"180 North End Road, London W14 9NX England",+44 121 272 5499,http://www.facebook.com/TheOldOakLondon/,"Lunch, Dinner",,
"A taste of Greece, ARTOS&PITA","59 Chalk Farm Road, London NW1 8AN England",+44 20 8062 0248,,"Breakfast, Lunch, Dinner",,
Gorditas,"16 Leeland Road, London W13 9HH England",+44 7821 500506,,,,
Sticks N Sushi,"113-115 Kings Road, London SW3 4NT England",+44 20 3141 8181,http://sticksnsushi.com/en/restaurants/london/kings-road,Japanese,"Lunch, Dinner",Reservations
Ta-Maki Sushi Bar,"Centre Court Shopping Centre 4 Queens Road, London SW19 8YB England",+44 20 8944 9775,http://www.ta-makisushi.com,"Japanese, Sushi, Asian",Dinner,
The Tramshed Project,"32 Rivington Street, London EC2A 3LX England",+44 20 3515 0480,http://tramshedproject.com/,£8 - £82,"Breakfast, Lunch, Dinner, Brunch, Drinks","Delivery, Outdoor Seating, Private Dining, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Free Wifi, Accepts Credit Cards, Table Service, Live Music, Jazz Bar, Dog Friendly, Family style"
Qschicken,"12 Caledonian Road, London N1 9DU England",+44 20 7278 2333,http://www.qschicken.co.uk,"Lunch, Dinner",,
Capital Kebab Takeaway,"193A Victoria Street, London SW1E 5NE England",+44 20 7802 0021,,£3 - £12,"Fast Food, Turkish, Grill","Lunch, Dinner"
Fonseca’s Deli,"343 Archway Road, London N6 5AA England",+44 20 8340 8632,,"European, Portuguese",,
Five Guys,"Trocadero Centre 13 Coventry Street, London W1D 7DH England",,,"Lunch, Dinner",,
Restaurant Acasa,"270 High Road Leytonstone, London E11 3HS England",+44 7570 200939,http://acasa-restaurant.co.uk,"Lunch, Dinner",,
Golden Grill,"104 Spa Road, London SE16 3QT England",+44 20 7231 2728,http://www.facebook.com/Golden-Grill-bermondsey-1025233667548680/,Grill,"Lunch, Dinner",
№№ Coffee,"12 West Lane, London SE16 4NY England",,http://nono.works,,,
Fairly Square,"51 Red Lion Street Holborn, London WC1R 4PF England",+44 20 7430 9276,http://www.fairly-square.com/index.html,"Cafe, International","Lunch, Dinner",Seating
My Kitchen,"35 Ixworth Place, London SW3 3QX England",+44 20 7225 7535,http://myhotels.com/chelsea/food-drink/my-kitchen-restaurant/,£5 - £30,"Mediterranean, British, Grill","Breakfast, Lunch, Dinner"
Burger King,"Motorway Services, M4 Enfield Westbound Going towards M25, London England",,http://www.burgerking.co.uk/,"Fast Food, American",,
Kurumaya,"74-75 Long Lane, London EC1A 9ET England",+44 20 7796 3110,http://www.kurumaya.co.uk,"Japanese, Asian, Korean","Lunch, Dinner",Reservations
Super Turkish Kebab,"21 Leigham Court Road, London SW16 2ND England",+44 20 8677 7600,http://www.superturkishkebab.co.uk,Turkish,,
KFC,"74 Southampton Row 75, Camden, London WC1B 4AR England",+442074051667,http://www.kfc.co.uk/kfc-near-me/london-southampton-row,Fast Food,"Lunch, Dinner",
Bee Bae,"156 Bethnal Green Road, London E2 6DG England",+44 20 7033 3809,,£3 - £8,"Chinese, Cafe, Asian, Taiwanese",
Gusto And Relish,"56 White Hart Lane, London SW13 0PZ England",+44 20 8878 2005,http://www.gustoandrelish.co.uk/,"Lunch, Dinner",,
Mogador Lounge,"22 Queensway, London W2 3RX England",+44 20 7221 5055,,"Lebanese, Moroccan, Mediterranean",Dinner,Reservations
Sethi’s Spice Hut,"High Street Walthamstow Market, London E17 7JY England",,,,,
Crussh,"Unit 4 York House Bryanston St, London W1H 7EF England",+44 20 7723 5272,http://www.crussh.com/stores/view/52,"Cafe, Healthy",,
A Grape Night In,"Tooting Market 21-23 Tooting High Street Unwined in Tooting Unit 16A, Tooting Market, London SW17 0RH England",,http://agrapenightin.co.uk/unwined-bars,Wine Bar,,
Mum's,"1088 Harrow Road, London NW10 5NL England",+44 20 8960 9920,,"Lunch, Dinner",,
New Crackers,"262 Kensington High Street, London W8 6ND England",+44 20 7602 4484,,"Lebanese, Mediterranean",Vegetarian Friendly,Lunch
Paninis Sandwich Bar,"91 Worship Street, London EC2A 2BW England",+44 20 7377 8021,http://www.paninis-sandwichbar.co.uk,"Breakfast, Lunch, Dinner",,
"Eight Cub, 1 Dysart Street, Moregate","1 Dysart Street, London EC2A 2BX England",,http://www.eightclub.co.uk/moorgate,,,
New Saigon Cafe,"71 Compton Street, London EC1V 0BN England",+44 20 7490 8696,,Vietnamese,"Lunch, Dinner",
Cheeky Chickos,"294 West Green Road, London N15 3QR England",,,,,
Bricklayers Arms,"63 Charlotte Road, London EC2A 3PE England",+44 20 7739 5245,http://www.bricklayersarm.com,"Bar, Pub, British, Grill","Lunch, Dinner, Drinks","Seating, Wheelchair Accessible, Serves Alcohol"
Wrap It Up! Aldermanbury,"Unit 1 5 Aldermanbury Square Unit 1, London EC2V 7HR England",+44 20 7726 6598,http://www.wrapitup.co.uk,£4 - £6,"Mediterranean, European, Portuguese","Breakfast, Lunch"
Blackbird Bakery West Norwood,"378 Norwood Road West Norwood, London SE27 9AA England",+44 20 8670 5874,http://blackbirdbakerylondon.co.uk,"Breakfast, Lunch",,
Maestro Cafe,"41 Lower Belgrave Street Victoria, London SW1W 0LS England",+44 20 7730 1426,,,,
Tiffins club,"Stoke Newington, London, N16 7UN 249 Amhurst Road, London N16 7UN England",+44 20 7254 8459,http://www.tiffinsclub.co.uk,£9 - £12,"Indian, Asian, Seafood, Bangladeshi",Vegetarian Friendly
Deluxe Manna,"135-137 High Cross Road Tottenham Hale, London N17 9NU England",+44 20 8801 8888,http://www.deluxemanna.com,£8 - £19,"Caribbean, African",Vegetarian Friendly
Panache Chocolates,"182-186 Kensington Church Street, London W8 4DP England",,http://panache.co.uk,"Cafe, Fast Food, British","Breakfast, Lunch, Dinner",
Hummy Yummy,"243 Kentish Town Road, London NW5 2JT England",+44 800 066 3952,http://www.hummyyummy.co.uk,"Middle Eastern, Lebanese, Mediterranean","Vegan Options, Vegetarian Friendly","Breakfast, Dinner"
Hyderabad Tastes,"15 High Street Opposite to Bus Garage, London TW3 1RH England",+44 7515 723138,http://hyderabadtastesrestaurant.com/,Indian,,
Peterborough Cafe,"Peterborough Road Parsons Green, London SW6 3BT England",,,,,
Uplands cafe,"21 Upland Road, London SE22 9EE England",+44 20 8693 3948,,Cafe,,
Frida's,"31 Albert Embankment, London SE1 7GR England",+44 20 7582 2872,http://www.fridas.co.uk/,Mexican,"Breakfast, Lunch, Dinner, Drinks",
Eats & Bits Cafe,"Queen Victoria Street Mansion House Underground Station, London EC4N 6JD England",+44 20 7489 5900,,£2 - £2,Cafe,
Super Wok,"147 Hermit Road, London E16 4LE England",+44 20 7476 1710,http://www.superwoke16.co.uk/,Chinese,Dinner,
The Buffalo,"4 Southbury Road, London EN1 1YT England",+44 20 8366 3443,,Dinner,,
Wasabi,"County Hall Westminster Bridge Road Riverside Building, County Hall, London SE1 7PB England",+44 20 3897 1743,http://wasabi.uk.com/branches/1646,"Lunch, Dinner",,
The Store,"65 Roman Road, London E2 0QN England",+44 7903 569782,http://www.facebook.com/thestorecoffee,£3 - £5,"Healthy, Cafe",Vegetarian Friendly
Golden Grove Pub,"146-148 The Grove, London E15 1NS England",0 8519 0750,http://www.jdwetherspoon.com/pubs/all-pubs/england/london/goldengrove-stratford,"Bar, British, Pub",Vegetarian Friendly,"Lunch, Breakfast, Dinner"
SOHO Coffee Co.,"14 Austin Friars, London EC2M 7NX England",+44 20 7377 1874,http://sohocoffee.com/find-us/,British,"Breakfast, Lunch","Takeout, Seating, Free Wifi"
Cafe Now,"35 Leytonstone Road, London E15 1JA England",+44 20 3632 5052,http://www.cafe-now.co.uk,"Cafe, European, Hungarian",,
Cafe at The Camden Arts Centre,"50 Arkwright Road, London NW3 6DG England",+44 20 7472 5500,http://www.camdenartscentre.org/visit/cafe,"Lunch, Dinner",Reservations,
Gbk St Paul's,"Unit 4 Condor House, St Pauls Church Yard, London EC4M 8AL England",+44 20 7248 9199,,,,
Pret a Manger,"40 Holborn Viaduct Holborn Circus, London EC1N 2PB England",+44 20 7932 5381,http://locations.pret.co.uk/london/40-holborn-viaduct,Fast Food,"Lunch, Breakfast, Dinner",Wheelchair Accessible
The Queensbury,"110 Walm Lane London, NW2 4RS, London NW2 4RS England",+44 20 8452 0171,http://www.thequeensbury.co.uk,"Bar, British, Pub",Drinks,"Reservations, Outdoor Seating, Seating, Serves Alcohol, Full Bar, Table Service, Television"
"Costa Coffee, 1 Western Gateway","1 Western Gateway Excel Centre, London E16 1XL England",,http://www.costa.co.uk,Fast Food,Lunch,
Marrakech Express,"352 North End Road, London SW6 1NB England",,http://www.allinlondon.co.uk/restaurants/restaurant-16355.php,"Moroccan, Mediterranean",Lunch,
Wrights of London,"Vaughan Way 27 Gauging Square London Dock, London E1W 2AE England",+44 7956 876822,http://www.wrightsoflondon.co.uk,£5 - £30,"Wine Bar, Mediterranean","Breakfast, Lunch, Dinner, Brunch, Drinks"
